SMILES	GABAAalpha	NMDA	O00222	O15303	P41594	Q13255	Q14416	Q14643	Q14831	Q14832	Q14833
O=C(C1CCC1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					6.431						
O=C(C1CCC2(CCC2)CC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1					5.96						
O=C(C1CCCC1)N1CCCC1c1nc(-c2cccc(F)c2)no1					6.0						
O=C(C1CCCC1)N1CCCC2(CCCCC2)C1					5.0						
O=C(C1CCCC1)N1CCCCC1c1nc(-c2cccc(F)c2)no1					6.51						
O=C(C1CCCC1)N1CCCn2nc(COc3ccccc3)cc12					5.76						
O=C(C1CCCC1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					7.72						
O=C(C1CCCCC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1					6.28						
O=C(C1CCCCC1)N1CC(c2nc(-c3cccc(F)c3)no2)C1					6.0						
O=C(C1CCCCC1)N1CCCC1c1nc(-c2cccc(F)c2)no1					5.0						
O=C(C1CCCCC1)N1CCCC2(CCCCC2)C1					4.523						
O=C(C1CCCCC1)N1CCCCC1c1nc(-c2cccc(F)c2)no1					5.46						
O=C(C1CCCCC1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					6.78						
O=C(C1CCCCO1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					6.497999999999999						
O=C(C1CCCO1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1					6.05						
O=C(C1CCCO1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					6.101						
O=C(C1CCOC1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					6.89						
O=C(C1CCOCC1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					6.54						
O=C(C=CC=Cc1cc2c(cc1)OCO2)N1CCCCC1	4.28										
O=C(C=CC=Cc1ccc2OCOc2c1)N(CC(F)(F)F)CC(F)(F)F	4.64										
O=C(C=Cc1cc(Cl)ccc1NC(=O)c1ccccn1)c1ccccc1					5.77						
O=C(C=Cc1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1		6.748571428571429									
O=C(CC12CC3CC(CC(C3)C1)C2)N1CC2CN(c3ccccn3)CC2C1						5.8420000000000005					
O=C(CC1C=NN2c3c(ccc(Cl)c3)[N+]([O-])=NC12)Oc1c(Cl)cccc1	6.31										
O=C(CC1CCCC1)c1c(O)c2c(ccc(Cc3ccccc3)c2)nc1	9.29										
O=C(CC1CCCC1)c1c(O)c2c(ccc(Cc3cnccc3)c2)nc1	9.06										
O=C(CC1CCOCC1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					6.33						
O=C(CCCN1CCc2c(ccc(O)c2)C(O)C1)c1ccc(F)cc1		7.44									
O=C(CCCN1CCc2c(ccc(OCc3ccccc3)c2)C(O)C1)c1ccc(F)cc1		6.82									
O=C(CCCc1ccc2ccc3cccc4ccc1c2c34)NCCCOP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O								6.215			
O=C(CCCc1ccncc1)N1CCN(c2c(Cl)cc(Cl)cc2)CC1					5.28						
O=C(CCN1CCC(Cc2ccc(F)cc2)CC1)c1ccc2nc(O)oc2c1		7.988571428571428									
O=C(CCc1cc(Cl)ccc1NC(=O)c1ccccn1)c1ccccc1					5.35						
O=C(CCc1ccccc1)N1CCC(CNc2ncccn2)CC1		6.51									
O=C(CCc1ccccc1)c1ccc2nc3OCCCc3cc2c1						6.8					
O=C(CN1CCC(Cc2ccc(N=C=S)cc2)CC1)c1ccc(O)cc1		4.3676666666666675									
O=C(CN1CCC(Cc2ccccc2)CC1)c1c[nH]c2ccccc12		6.112									
O=C(CNCc1ccncc1)N1CCN(c2c(Cl)cc(Cl)cc2)CC1					5.071000000000001						
O=C(COCc1ccccc1)N1CCN(c2cc(Cl)ccn2)CC1					6.242000000000001						
O=C(COCc1ccccc1)N1CCN(c2ccc(Cl)cc2)CC1					6.46						
O=C(COCc1ccccc1)N1CCN(c2ccc(Cl)cc2Cl)CC1					6.0						
O=C(COCc1ccccc1)N1CCN(c2ccc(F)cc2)CC1					5.96						
O=C(COCc1ccccc1)N1CCN(c2ccc(F)cc2Cl)CC1					6.57						
O=C(COCc1ccccc1)N1CCN(c2ccc(F)cc2F)CC1					6.521						
O=C(COCc1ccccc1)N1CCN(c2cccc(Cl)c2)CC1					5.172000000000001						
O=C(COCc1ccccc1)N1CCN(c2ccccc2)CC1					5.15						
O=C(COCc1ccccc1)N1CCN(c2ccccc2Cl)CC1					5.96						
O=C(COCc1ccccc1)N1CCN(c2ccncc2)CC1					4.602						
O=C(COCc1cccs1)N1CCN(c2ccc(Cl)cc2Cl)CC1					6.509						
O=C(COCc1ccncc1)N1CCC(F)(c2ccc(Cl)cc2)CC1					6.1						
O=C(COCc1ccncc1)N1CCC(F)(c2ccc(Cl)cc2Cl)CC1					5.18						
O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2)CC1					6.17						
O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2Cl)CC1					6.41						
O=C(COCc1ccncc1)N1CCC(c2ccc(F)cc2Cl)CC1					6.431						
O=C(COCc1ccncc1)N1CCN(c2cc(Cl)ccn2)CC1					5.38						
O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2)CC1					5.89						
O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1					6.747999999999999						
O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2F)CC1					6.221						
O=C(COCc1ccncc1)N1CCN(c2ccc(F)cc2Cl)CC1					5.94						
O=C(COCc1ccncc1)N1CCN(c2ccc(F)cc2F)CC1					5.34						
O=C(COCc1ccncn1)N1CCN(c2ccc(Cl)cc2Cl)CC1					5.551						
O=C(COCc1cnccc1)N1CCN(c2ccc(Cl)cc2Cl)CC1					5.962000000000001						
O=C(COCc1cnccn1)N1CCN(c2ccc(Cl)cc2Cl)CC1					5.282						
O=C(COCc1cncs1)N1CCN(c2ccc(Cl)cc2Cl)CC1					5.891						
O=C(COCc1cscn1)N1CCN(c2ccc(Cl)cc2Cl)CC1					6.54						
O=C(COCc1ncccc1)N1CCN(c2ccc(Cl)cc2Cl)CC1					6.51						
O=C(COCc1ncccn1)N1CCN(c2ccc(Cl)cc2Cl)CC1					4.75						
O=C(COCc1nccs1)N1CCN(c2ccc(Cl)cc2Cl)CC1					4.99						
O=C(COc1c(Br)cccc1)c1c(O)cc(O)cc1											5.85
O=C(COc1c(Br)cccc1)c1ccc(Cl)nc1											5.09
O=C(COc1c(Br)cccc1)c1ncccc1											5.34
O=C(COc1cc(Br)ccc1)c1cnc(Cl)cc1											5.112
O=C(COc1ccc(C(F)(F)F)cc1)c1ccc(Cl)nc1											5.33
O=C(COc1ccc2c(-c3cn(-c4ccccc4)nc3)ccnc2c1)N1CCOCC1											5.0
O=C(COc1ccccc1-c1ccccc1)c1ccc(Cl)nc1											5.0
O=C(COc1ccccc1-c1cncnc1)c1ccc(Cl)nc1											5.0
O=C(COc1ccccc1-c1ncccc1)c1ccc(Cl)nc1											5.1
O=C(COc1ccccc1Br)c1ccc(NCCc2cccnc2)nc1											5.0
O=C(COc1nn2c(-c3ccccc3)nnc2c2c1C1CCC2CC1)N1CCCC1	7.1975										
O=C(CSCc1ccccc1)N1CCN(c2c(Cl)cc(Cl)cc2)CC1					5.15						
O=C(CSc1ccccc1)N1CCCC2(CCCCC2)C1					5.28						
O=C(CSc1ccccc1)N1CCN(c2c(Cl)cc(Cl)cc2)CC1					4.602						
O=C(Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12)N1CCCC1	5.18										
O=C(Cc1cc(F)ccc1)N1CCC1c1nc(-c2cc(F)ccc2)no1					5.62						
O=C(Cc1ccc(F)cc1)N1CCC1c1nc(-c2cc(F)ccc2)no1					5.92						
O=C(Cc1ccc(O)cc1)CN1CCC(Cc2ccccc2)CC1		7.65									
O=C(Cc1ccccc1)N1CCCn2nc(COc3ccccc3)cc12					6.425						
O=C(Cc1ccccc1)c1ccc2nc3OCCCc3cc2c1						7.852					
O=C(Cc1ccccn1)NC1CCCC(NC(=O)c2cc(Cl)ccc2)C1					5.0						
O=C(Cc1cccs1)N1CCCC2(CCCCC2)C1					5.0						
O=C(Cc1cnccc1)N1CCC2N=Cc3c(O)n(-c4ccc(Cl)cc4)nc3C2C1	8.385										
O=C(Cc1cscc1)c1ccc2nc3OCCCc3cc2c1						7.13					
O=C(Cn1cc(-c2ccc(F)cc2)nc1-c1ccccc1)N1CCN(c2ncccn2)CC1					6.57						
O=C(Cn1cc(Cl)c2ncc(-c3cc(F)c(F)cc3)cc21)N1CC(F)(F)C1		7.8									
O=C(Cn1cc(Cl)c2ncc(-c3ccc(F)cc3)cc21)N1CCC1		7.6									
O=C(Cn1cc(F)c2ncc(-c3cccc(Cl)c3)cc21)N1CC(F)C1		8.0									
O=C(Cn1nc(C(F)(F)F)c2c1CCCC2)Nc1c(C(=O)NC2CCNC2)c2c(CCCC2)s1						6.6					
O=C(Cn1nc(C(F)(F)F)c2c1CCCC2)Nc1c(CO)c2c(CCCC2)s1						6.6					
O=C(N1CC2CCC(C2)C1)N1CC2CN(c3ccccn3)CC2C1						5.29					
O=C(N1CC2CCCC(C2)C1)N1CC2CN(c3ccccn3)CC2C1						5.72					
O=C(N1CC2CN(c3c(F)cccn3)CC2C1)C12CC3CC(CC(C3)C1)C2						6.0					
O=C(N1CC2CN(c3ccc(F)cn3)CC2C1)C12CC3CC(CC(C3)C1)C2						6.32					
O=C(N1CC2CN(c3cccc(F)n3)CC2C1)C12CC3CC(CC(C3)C1)C2						7.031000000000001					
O=C(N1CC2CN(c3ccccn3)CC2C1)C12CC3CC(CC(C3)C1)C2					5.472	7.07					
O=C(N1CC2CN(c3ccccn3)CC2C1)N1CCC2(CCCC2)C1					5.0	6.53					
O=C(N1CC2CN(c3cnccn3)CC2C1)C12CC3CC(CC(C3)C1)C2						6.172000000000001					
O=C(N1CCC(F)(F)CC1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					7.141						
O=C(N1CCC(F)CC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1					6.0						
O=C(N1CCC(F)CC1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					7.13						
O=C(N1CCC2(CCCC2)CC1)N1CC2CN(c3ccccn3)CC2C1						6.111000000000001					
O=C(N1CCC2(CCCCC2)CC1)N1CC2CN(c3ccccn3)CC2C1						6.44					
O=C(N1CCCC(F)C1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1					6.7						
O=C(N1CCCC1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					8.01						
O=C(N1CCCCC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1					6.43						
O=C(N1CCCCC1)N1CCc2c(C1)sc(C#Cc1ccccc1)n2					7.122999999999999						
O=C(N1CCCCCC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1					7.33						
O=C(N1CCN(c2ccccc2Cl)CC1)C12CC3CC(CC(C3)C1)C2					4.523						
O=C(N1CCN(c2cccnc2)CC1)C12CC3CC(CC(C3)C1)C2					5.0						
O=C(N1CCN(c2ccncc2)CC1)C12CC3CC(CC(C3)C1)C2					4.523						
O=C(N1CCN(c2ncccc2)CC1)C12CC3CC(CC(C3)C1)C2					6.0						
O=C(N1CCN(c2nccs2)CC1)C12CC3CC(CC(C3)C1)C2			4.523		6.315	6.2	4.523		4.523	4.523	4.523
O=C(N1CCOCC1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccc(Cl)cc21	9.18										
O=C(N1CCOCC1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccc(F)cc21	9.335										
O=C(N1CCOCC1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2cccc(F)c21	8.983333333333333										
O=C(N1CCc2c(C1)sc(C#Cc1ccccc1)n2)N1CC(F)(F)C1					7.58						
O=C(N1CCc2c(C1)sc(C#Cc1ccccc1)n2)N1CCC(F)(F)C1					7.28						
O=C(NC(CO)CO)c1ccc(OCc2conc2-c2ccc(Cl)cc2)nc1	8.26										
O=C(NC(CO)CO)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1	7.67										
O=C(NC12CC3CC(CC(C#Cc4ccccn4)(C3)C1)C2)c1cnccn1					8.33						
O=C(NC12CC3CC(CC(C#Cc4cnccn4)(C3)C1)C2)c1cc(F)cnc1					7.52						
O=C(NC12CCCC(C#Cc3cc(F)ccc3)(CC1)C2)c1cnccn1					8.72						
O=C(NC12CCCC(C#Cc3ccccn3)(CC1)C2)c1ccc(F)cn1					7.71						
O=C(NC12CCCC(C#Cc3ccccn3)(CC1)C2)c1ccccn1					8.26						
O=C(NC12CCCC(C#Cc3ccccn3)(CC1)C2)c1cnccn1					8.18						
O=C(NC12CCCC(C#Cc3ccccn3)(CC1)C2)c1ncccc1F					7.96						
O=C(NC12CCCC(C#Cc3cnccn3)(CC1)C2)c1cc(Cl)ccc1					7.04						
O=C(NC12CCCC(C#Cc3ncccc3F)(CC1)C2)c1cnccn1					8.03						
O=C(NC1=NC(=O)C2CCCN12)Nc1ccc(Cl)cc1					5.0						
O=C(NC1=NC(=O)C2CCCN12)Nc1cccc(Cl)c1					6.1						
O=C(NC1=NC(=O)C2CCCN12)Nc1ccccc1					5.38						
O=C(NC1CC1)c1ccc(OCc2c(C(F)(F)F)onc2-c2ccc(F)cc2)nc1	7.42										
O=C(NC1CC1)c1ccc(OCc2c(C(F)(F)F)onc2-c2ccccc2)nc1	7.62										
O=C(NC1CC1)c1ccc(OCc2conc2-c2ccc(Cl)cc2)nc1	7.91										
O=C(NC1CC1)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1	7.89										
O=C(NC1CC1)c1ccc(OCc2conc2-c2ccccn2)nc1	7.72										
O=C(NC1CC1)c1ccc(OCc2conc2C2CCC(F)CN2)nc1	7.87										
O=C(NC1CCC1)c1ccc(C#Cc2cccc(F)c2)nc1					7.8						
O=C(NC1CCCC(C(=O)Nc2cc(Cl)ccc2)C1)c1ncccc1					6.33						
O=C(NC1CCCC(C(=O)Nc2ccccn2)C1)c1cc(Cl)ccc1					5.3						
O=C(NC1CCCC(NC(=O)C2CCCCC2)C1)c1cc(Cl)ccc1					6.07						
O=C(NC1CCCC(NC(=O)c2c(F)cccc2)C1)c1cc(Cl)ccc1					6.44						
O=C(NC1CCCC(NC(=O)c2cc(Cl)ccc2)C1)c1cc(Cl)ccc1					6.86						
O=C(NC1CCCC(NC(=O)c2cc(Cl)ccc2)C1)c1cc(F)ccc1					6.5						
O=C(NC1CCCC(NC(=O)c2cc(Cl)ccc2)C1)c1ccc(F)cc1					6.577000000000001						
O=C(NC1CCCC(NC(=O)c2cc(Cl)ccc2)C1)c1ccccc1					6.484						
O=C(NC1CCCC(NC(=O)c2cc(Cl)ccc2)C1)c1ccncc1					6.464						
O=C(NC1CCCC(NC(=O)c2cc(Cl)ccc2)C1)c1cnccc1					6.212000000000001						
O=C(NC1CCCC(NC(=O)c2cc(F)ccc2)C1)c1cc(F)ccc1					6.23						
O=C(NC1CCCC(NC(=O)c2ccccn2)C1)c1cc(Cl)ccc1					6.424						
O=C(NC1CCCC(NC(=O)c2ncccc2)C1)c1ccccn1					5.94						
O=C(NC1CCCC(NC(=O)c2ncccn2)C1)c1cc(Cl)ccc1					6.053999999999999						
O=C(NC1CCCC(NC(=O)c2nccnc2)C1)c1cc(Cl)ccc1					5.862						
O=C(NC1CCCC1)c1ccc(C#Cc2ccccc2)nc1					6.837999999999999						
O=C(NC1CCCC1)c1ccc(C#Cc2ncccc2)nc1					6.135						
O=C(NC1CCCC1O)c1ccc(OCc2conc2-c2ccc(Cl)cc2)nc1	8.1										
O=C(NC1CCCC1O)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1	7.7										
O=C(NC1CCCC2(CN=C(c3cc(Cl)ccc3)O2)C1)c1ccccn1					6.744						
O=C(NC1CCCC2(CN=C(c3cc(Cl)ccc3)O2)C1)c1cccnc1					5.0						
O=C(NC1CCCC2(CN=C(c3cc(Cl)ccc3)O2)C1)c1ccncc1					5.0						
O=C(NC1CCCCC1)c1ccc(C#Cc2ccccc2)nc1					6.62						
O=C(NC1CCCCC1)c1ccc(Nc2ccc(Cl)cc2)nc1					5.0						
O=C(NC1CCCCCC1)c1cc(Oc2cncnc2)ccn1					4.523						
O=C(NC1CCOCC1)c1ccc(OCc2c(C(F)(F)F)onc2-c2ccc(F)cc2)nc1	7.9										
O=C(NC1CCOCC1)c1ccc(OCc2c(C(F)(F)F)onc2-c2ccccc2)nc1	7.66										
O=C(NC1CCOCC1)c1ccc(OCc2conc2-c2ccc(Cl)cc2)nc1	8.19										
O=C(NC1CCOCC1)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1	7.97										
O=C(NC1CCOCC1)c1ccc(OCc2conc2-c2ccccc2)nc1	7.75										
O=C(NC1CCOCC1)c1ccc(OCc2conc2-c2ccccn2)nc1	7.75										
O=C(NC1CCOCC1)c1ccc(OCc2conc2C2CCC(F)CN2)nc1	8.1										
O=C(NC1CCS(=O)(=O)C1)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1	7.71										
O=C(NCC(F)(F)F)c1ccc(OCc2c(C(F)(F)F)onc2-c2ccc(F)cc2)nc1	7.24										
O=C(NCC(F)(F)F)c1ccc(OCc2conc2-c2ccc(Cl)cc2)nc1	7.82										
O=C(NCC(F)(F)F)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1	7.82										
O=C(NCC(F)(F)F)c1ccc(OCc2conc2-c2ccccn2)nc1	8.1										
O=C(NCC(O)C(F)(F)F)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1	7.88										
O=C(NCC1(O)CC1)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1	7.64										
O=C(NCC1CC1)C1CCCCC1C(=O)Nc1cc(Cl)cc(Cl)c1											5.0
O=C(NCC1CC1)c1ccc(OCc2c(C(F)(F)F)onc2-c2ccc(F)cc2)nc1	7.65										
O=C(NCC1CC1)c1ccc(OCc2c(C(F)(F)F)onc2-c2ccccc2)nc1	7.55										
O=C(NCC1CC1)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1	7.76										
O=C(NCC1CC1)c1ccc(OCc2conc2-c2ccccn2)nc1	7.72										
O=C(NCCCO)c1ccc(OCc2conc2-c2ccc(Cl)cc2)nc1	7.99										
O=C(NCCCOP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)c1cccc2ccccc12								5.94			
O=C(NCCO)c1ccc(OCc2c(C(F)(F)F)onc2-c2ccc(F)cc2)nc1	7.78										
O=C(NCCO)c1ccc(OCc2c(C(F)(F)F)onc2-c2ccccc2)nc1	7.47										
O=C(NCCO)c1ccc(OCc2conc2-c2ccc(Cl)cc2)nc1	7.96										
O=C(NCCO)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1	7.63										
O=C(NCCO)c1ccc(OCc2conc2-c2ccccn2)nc1	7.7										
O=C(NCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)NS(=O)(=O)c1ccccc1		7.14									
O=C(NCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1		7.85									
O=C(NCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1		6.92									
O=C(NCc1c(Cl)cccc1)C(=O)c1c[nH]c2ccccc12	5.59										
O=C(NCc1c(F)cccc1)C(=O)c1c[nH]c2ccccc12	6.18										
O=C(NCc1cc(Cl)ccc1)C(=O)c1c[nH]c2ccccc12	6.8										
O=C(NCc1cc(O)c(O)cc1)C(=O)c1c[nH]c2ccc(Cl)cc12	6.739999999999999										
O=C(NCc1cc(O)c(O)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12	7.32										
O=C(NCc1cc(O)c(O)cc1)C(=O)c1c[nH]c2ccccc12	6.46										
O=C(NCc1cc(O)ccc1)C(=O)c1c[nH]c2ccc(Cl)cc12	6.239999999999999										
O=C(NCc1cc(O)ccc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12	7.19										
O=C(NCc1cc(O)ccc1)C(=O)c1c[nH]c2ccccc12	6.09										
O=C(NCc1ccc(Cl)cc1)C(=O)c1c[nH]c2ccccc12	7.169999999999999										
O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccccc12	7.28										
O=C(NCc1ccc(O)cc1)C(=O)c1c[nH]c2ccc(Cl)cc12	6.82										
O=C(NCc1ccc(O)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12	7.919999999999999										
O=C(NCc1ccc(O)cc1)C(=O)c1c[nH]c2ccccc12	6.37										
O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccc(Cl)cc12	6.31										
O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12	6.93										
O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccccc12	6.919999999999999										
O=C(NCc1ccccc1)N1CCC(CNc2ncccn2)CC1		5.931									
O=C(NCc1ccco1)c1cnc(C#Cc2ccccc2)cc1					6.747999999999999						
O=C(NCc1cscc1)c1ccc(C#Cc2ccccc2)cc1					5.921						
O=C(NCc1cscc1)c1cnc(C#Cc2ccccc2)cc1					6.852						
O=C(NNC(=O)c1ccc(CNS(=O)(=O)c2cc(Cl)c(F)cc2)cc1)c1ccccc1		5.6745									
O=C(NS(=O)(=O)c1ccccc1)c1nc2c(cc(Cl)c(Cl)c2)nc1O		6.92									
O=C(Nc1c(F)cc(N2S(=O)(=O)c3c(cccc3)S2(=O)=O)cc1)c1ncccc1											5.96
O=C(Nc1c(O)ccc(Cl)c1)c1noc2c1CCC2					6.43						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1c(Cl)cccc1					5.601						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1c(O)cccc1					5.0						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1cc(Cl)ccc1					7.4						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1cc(F)c(F)cc1					8.0						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1cc(F)ccc1					7.7						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccc(C(F)(F)F)cc1					7.72						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccc(Cl)cc1					7.7						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccc(F)cc1					7.521						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccccc1					7.4						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccccc1F					7.122999999999999						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1cccs1					6.7						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1cscc1					5.747999999999999						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ncccc1					6.54						
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1nccnc1					6.7						
O=C(Nc1cc(Br)ccc1)c1cccc2c1nc(O)o2					7.14						
O=C(Nc1cc(Br)ccc1)c1nc(Br)cs1					6.56						
O=C(Nc1cc(C(F)(F)F)c(Cl)cc1)c1ccccn1											5.68
O=C(Nc1cc(C(F)(F)F)c(F)cc1)c1ccccn1											5.822
O=C(Nc1cc(C(F)(F)F)c(NC(=O)c2ccccc2Cl)cc1)c1ncccc1											5.68
O=C(Nc1cc(C(F)(F)F)ccc1)c1cccc2c1nc(O)o2					6.31						
O=C(Nc1cc(C(F)(F)F)ccc1)c1ccccn1											11.73
O=C(Nc1cc(C(F)(F)F)ccn1)c1cc(F)cc(Oc2cncnc2)c1					5.97						
O=C(Nc1cc(Cl)c(Cl)cc1)C1CCCCC1											5.0
O=C(Nc1cc(Cl)c(Cl)cc1)c1cc2c(cccc2)o1											5.0
O=C(Nc1cc(Cl)c(Cl)cc1)c1ccc(-c2ccccc2)o1											5.0
O=C(Nc1cc(Cl)c(Cl)cc1)c1ccc(Br)o1											5.39
O=C(Nc1cc(Cl)c(Cl)cc1)c1ccccc1											5.0
O=C(Nc1cc(Cl)c(Cl)cc1)c1ccco1											5.343
O=C(Nc1cc(Cl)c(Cl)cc1)c1ccncn1											5.551
O=C(Nc1cc(Cl)c(Cl)cc1)c1ncccc1											5.857
O=C(Nc1cc(Cl)c(Cl)cc1)c1nccnc1											5.0
O=C(Nc1cc(Cl)c(N2C(=O)C3C4C=CC(C4)C3C2=O)cc1)c1ccccn1											6.52
O=C(Nc1cc(Cl)c(N2C(=O)C3C4C=CC(C4)C3C2=O)cc1)c1ncccc1						6.54					
O=C(Nc1cc(Cl)c(N2C(=O)C3C4C=CC(CC4)C3C2=O)cc1)c1ncccc1											6.527
O=C(Nc1cc(Cl)c(N2C(=O)CC(c3ccccc3)C2=O)cc1)c1ccccn1											6.171
O=C(Nc1cc(Cl)c(N2C(=O)CCC2=O)cc1)c1ncccc1											5.2170000000000005
O=C(Nc1cc(Cl)c(N2C(=O)c3c(C2=O)c(Cl)ccc3)cc1)c1ncccc1											7.38
O=C(Nc1cc(Cl)c(N2C(=O)c3c(cccc3)C2=O)cc1)c1c(O)cccn1											6.9
O=C(Nc1cc(Cl)c(N2C(=O)c3c(cccc3)C2=O)cc1)c1ncccc1											7.23
O=C(Nc1cc(Cl)c(N2Cc3c(C2=O)c(Cl)ccc3)cc1)c1c(Cl)cccn1						5.0					
O=C(Nc1cc(Cl)c(N2Cc3c(cccc3)C2=O)cc1)c1c(Cl)cccn1						5.0					
O=C(Nc1cc(Cl)c(N2Cc3c(cccc3Cl)C2=O)cc1)c1c(Cl)cccn1						5.895					
O=C(Nc1cc(Cl)c(NC(=O)C2CCCCC2)cc1)c1ncccc1											6.37
O=C(Nc1cc(Cl)c(S(=O)(=O)Nc2c(Cl)cccc2)cc1)c1ccccn1											7.702000000000001
O=C(Nc1cc(Cl)cc(Cl)c1)C1CCCCC1c1n[nH]nn1											5.0
O=C(Nc1cc(Cl)cc(Cl)c1)c1cccc2c1nc(O)o2					5.0						
O=C(Nc1cc(Cl)ccc1)c1cc(Oc2cccnc2)ccn1					6.41						
O=C(Nc1cc(Cl)ccc1)c1cccc2c1[nH]cc2					5.41						
O=C(Nc1cc(Cl)ccc1)c1cccc2c1nc(O)[nH]2					5.41						
O=C(Nc1cc(Cl)ccc1)c1cccc2c1nc(O)o2					6.94						
O=C(Nc1cc(Cl)ccc1)c1cccc2c1nc[nH]2					5.0						
O=C(Nc1cc(Cl)ccc1)c1cccc2c1nn[nH]2					5.0						
O=C(Nc1cc(Cl)ccc1)c1cccc2c1oc(O)n2					5.0						
O=C(Nc1cc(Cl)ccc1)c1ccccn1				5.903							8.033999999999999
O=C(Nc1cc(Cl)ccc1)c1ccco1											5.301
O=C(Nc1cc(Cl)ccc1)c1noc2c1CCC2					7.2						
O=C(Nc1cc(Cl)ccn1)c1cc(F)cc(Oc2cncnc2)c1					6.89						
O=C(Nc1cc(Cl)ncc1)c1c2CSc3c(ccc(F)c3Cl)-n2nn1					9.1						
O=C(Nc1cc(F)ccn1)c1cc(Cl)cc(Oc2cncnc2)c1					7.72						
O=C(Nc1cc(F)ccn1)c1cc(Oc2cncnc2)ccn1					6.7						
O=C(Nc1cc(OC(F)(F)F)ccc1)c1ccccn1											5.365
O=C(Nc1cc(OC(F)F)ccc1)c1ccccn1											8.89
O=C(Nc1cc(OC(F)F)ccc1)c1nc(F)ccc1											8.175
O=C(Nc1cc(OCF)c(Cl)cc1)c1ncccc1			4.523	4.523	4.523	4.523	4.523				8.49
